Date,Item,Store,Units Sold,Unit Price,Sales Amount
43773,Surface Book,Houston,3,1499,4497
43013,Xbox One,Tampa,2,249,498
43708,Surface Book,Tampa,3,1499,4497
43576,Surface Studio,Tampa,3,2999,8997
43336,Xbox One,Tampa,4,249,996
43417,Xbox One S,Atlanta,1,299,299
43398,Xbox One S,Miami,3,299,897
42804,Xbox One,Houston,1,249,249
42855,Surface Pro 4,Atlanta,5,899,4495
42914,Surface Pro 4,Houston,3,899,2697
43650,Xbox One,Miami,4,249,996
42794,Surface Book,Miami,3,1499,4497
43726,Xbox One,Atlanta,1,249,249
43422,Surface Book,Tampa,2,1499,2998
42985,Surface Studio,Tampa,3,2999,8997
43804,Xbox One,Dallas,4,249,996
43711,Surface Book,Washington D.C.,1,1499,1499
42892,Xbox One,Tampa,4,249,996
42909,Xbox One S,Tampa,3,299,897
43148,Surface Book,Dallas,2,1499,2998
43147,Surface Book,Atlanta,5,1499,7495
42943,Surface Pro 4,Miami,4,899,3596
42784,Surface Book,Miami,4,1499,5996
43674,Surface Studio,Tampa,3,2999,8997
43356,Xbox One,Tampa,2,249,498
43017,Xbox One S,Atlanta,3,299,897
43151,Surface Studio,Washington D.C.,3,2999,8997
43656,Surface Studio,Houston,4,2999,11996
42834,Surface Book,Dallas,3,1499,4497
42934,Surface Studio,Miami,2,2999,5998
43363,Surface Pro 4,Miami,4,899,3596
43161,Xbox One,Miami,5,249,1245
43760,Surface Pro 4,Atlanta,5,899,4495
43096,Xbox One,Miami,1,249,249
42898,Surface Studio,Houston,4,2999,11996
43709,Xbox One S,Washington D.C.,5,299,1495
43528,Xbox One,Tampa,5,249,1245
43281,Surface Pro 4,Houston,5,899,4495
43733,Surface Book,Miami,4,1499,5996
43549,Surface Studio,Houston,5,2999,14995
43017,Surface Book,Tampa,4,1499,5996
42741,Surface Book,Dallas,2,1499,2998
43207,Surface Book,Washington D.C.,3,1499,4497
43002,Xbox One,Houston,2,249,498
43718,Surface Studio,Atlanta,4,2999,11996
43618,Surface Pro 4,Washington D.C.,5,899,4495
42743,Xbox One S,Miami,1,299,299
42964,Xbox One,Dallas,2,249,498
43438,Surface Pro 4,Tampa,1,899,899
43149,Surface Pro 4,Tampa,4,899,3596
43498,Surface Studio,Miami,4,2999,11996
43287,Xbox One S,Dallas,1,299,299
42927,Surface Pro 4,Washington D.C.,2,899,1798
42761,Xbox One,Dallas,4,249,996
43280,Surface Pro 4,Miami,2,899,1798
42999,Surface Book,Miami,2,1499,2998
43206,Surface Pro 4,Washington D.C.,2,899,1798
43738,Xbox One S,Washington D.C.,5,299,1495
43373,Xbox One,Dallas,1,249,249
42752,Surface Book,Houston,5,1499,7495
43542,Xbox One S,Atlanta,2,299,598
43624,Surface Book,Tampa,3,1499,4497
43811,Surface Studio,Houston,1,2999,2999
43350,Surface Pro 4,Dallas,2,899,1798
43601,Surface Book,Houston,3,1499,4497
43687,Surface Book,Washington D.C.,2,1499,2998
43321,Xbox One,Tampa,1,249,249
42909,Surface Book,Atlanta,3,1499,4497
43509,Xbox One S,Tampa,1,299,299
43360,Xbox One S,Houston,3,299,897
43513,Xbox One,Houston,2,249,498
42788,Surface Studio,Dallas,1,2999,2999
43275,Surface Book,Houston,5,1499,7495
43137,Surface Pro 4,Tampa,5,899,4495
43027,Surface Book,Dallas,4,1499,5996
43197,Surface Pro 4,Houston,3,899,2697
43313,Xbox One S,Houston,1,299,299
43559,Xbox One,Miami,2,249,498
43431,Xbox One S,Dallas,1,299,299
43095,Surface Pro 4,Miami,3,899,2697
43250,Surface Book,Houston,4,1499,5996
43226,Surface Book,Houston,3,1499,4497
43155,Xbox One S,Atlanta,1,299,299
42939,Xbox One S,Miami,3,299,897
42764,Xbox One,Washington D.C.,3,249,747
42877,Xbox One S,Washington D.C.,5,299,1495
43097,Surface Book,Atlanta,3,1499,4497
43438,Surface Book,Dallas,4,1499,5996
43512,Xbox One,Tampa,5,249,1245
43345,Xbox One S,Tampa,3,299,897
43464,Surface Book,Tampa,5,1499,7495
43511,Surface Studio,Dallas,5,2999,14995
43521,Surface Studio,Dallas,2,2999,5998
43209,Surface Pro 4,Atlanta,5,899,4495
43756,Surface Book,Miami,3,1499,4497
43154,Surface Book,Dallas,1,1499,1499
43043,Surface Studio,Houston,1,2999,2999
42834,Xbox One,Houston,5,249,1245
42967,Surface Book,Houston,3,1499,4497
43618,Xbox One,Dallas,2,249,498
43324,Surface Pro 4,Houston,3,899,2697
43172,Xbox One,Miami,1,249,249
42927,Surface Pro 4,Dallas,4,899,3596
42926,Surface Studio,Miami,4,2999,11996
43242,Surface Book,Miami,4,1499,5996
43586,Surface Book,Atlanta,2,1499,2998
43045,Surface Studio,Miami,4,2999,11996
43293,Surface Studio,Houston,3,2999,8997
43414,Surface Book,Washington D.C.,4,1499,5996
43106,Xbox One S,Houston,5,299,1495
43786,Xbox One S,Washington D.C.,2,299,598
43246,Xbox One,Washington D.C.,3,249,747
42789,Surface Studio,Dallas,3,2999,8997
43363,Surface Book,Dallas,1,1499,1499
43380,Xbox One,Atlanta,4,249,996
43312,Xbox One S,Houston,5,299,1495
42738,Surface Book,Tampa,3,1499,4497
43506,Surface Pro 4,Atlanta,1,899,899
42797,Surface Book,Miami,2,1499,2998
42851,Surface Pro 4,Atlanta,1,899,899
43384,Surface Studio,Miami,2,2999,5998
43082,Surface Pro 4,Miami,3,899,2697
43105,Xbox One,Tampa,5,249,1245
42740,Surface Book,Dallas,4,1499,5996
42751,Surface Book,Miami,2,1499,2998
43217,Surface Studio,Atlanta,5,2999,14995
43137,Xbox One,Houston,5,249,1245
42970,Surface Pro 4,Miami,1,899,899
42908,Xbox One S,Miami,1,299,299
43803,Surface Book,Tampa,4,1499,5996
43392,Xbox One S,Miami,5,299,1495
43029,Surface Studio,Tampa,3,2999,8997
42993,Surface Pro 4,Miami,5,899,4495
43272,Surface Book,Tampa,2,1499,2998
43250,Surface Pro 4,Washington D.C.,2,899,1798
42767,Xbox One,Dallas,2,249,498
43416,Surface Studio,Tampa,4,2999,11996
43097,Xbox One,Atlanta,2,249,498
43345,Xbox One S,Tampa,2,299,598
43162,Xbox One,Atlanta,3,249,747
43029,Xbox One S,Washington D.C.,5,299,1495
43320,Xbox One,Miami,5,249,1245
43572,Surface Studio,Atlanta,4,2999,11996
43527,Surface Book,Miami,4,1499,5996
43613,Xbox One S,Dallas,3,299,897
42884,Surface Pro 4,Miami,1,899,899
43369,Surface Studio,Houston,3,2999,8997
42778,Surface Pro 4,Atlanta,5,899,4495
43695,Xbox One,Washington D.C.,3,249,747
43541,Surface Studio,Washington D.C.,4,2999,11996
43278,Surface Studio,Dallas,1,2999,2999
43793,Surface Book,Atlanta,2,1499,2998
43789,Xbox One,Houston,5,249,1245
43042,Xbox One S,Miami,2,299,598
43356,Surface Pro 4,Tampa,3,899,2697
42842,Surface Studio,Houston,1,2999,2999
42817,Xbox One,Dallas,3,249,747
43251,Surface Book,Tampa,3,1499,4497
43700,Xbox One S,Tampa,1,299,299
42858,Xbox One S,Houston,2,299,598
43406,Surface Studio,Houston,3,2999,8997
43601,Xbox One S,Miami,3,299,897
43679,Xbox One S,Tampa,2,299,598
42884,Surface Studio,Dallas,5,2999,14995
42985,Xbox One,Tampa,4,249,996
42907,Surface Book,Atlanta,3,1499,4497
43350,Surface Book,Houston,5,1499,7495
43376,Surface Studio,Atlanta,2,2999,5998
43819,Surface Book,Atlanta,2,1499,2998
43409,Surface Book,Dallas,4,1499,5996
43068,Surface Book,Houston,2,1499,2998
43269,Xbox One S,Washington D.C.,1,299,299
43771,Xbox One S,Washington D.C.,1,299,299
43032,Surface Pro 4,Dallas,4,899,3596
43224,Surface Book,Atlanta,4,1499,5996
42900,Surface Pro 4,Houston,4,899,3596
42951,Xbox One,Dallas,4,249,996
42758,Xbox One,Miami,2,249,498
42870,Xbox One,Dallas,2,249,498
42881,Xbox One S,Washington D.C.,5,299,1495
43009,Surface Book,Tampa,1,1499,1499
43396,Surface Book,Tampa,3,1499,4497
43675,Surface Pro 4,Washington D.C.,2,899,1798
42991,Xbox One S,Miami,4,299,1196
42970,Surface Studio,Atlanta,5,2999,14995
43532,Surface Studio,Tampa,1,2999,2999
43768,Xbox One,Miami,3,249,747
43747,Surface Studio,Atlanta,5,2999,14995
43389,Xbox One,Atlanta,2,249,498
43629,Xbox One S,Dallas,4,299,1196
43138,Surface Book,Washington D.C.,1,1499,1499
43537,Surface Studio,Tampa,2,2999,5998
42798,Xbox One,Washington D.C.,4,249,996
42924,Surface Studio,Washington D.C.,2,2999,5998
42890,Surface Studio,Tampa,2,2999,5998
42912,Xbox One,Tampa,1,249,249
43733,Xbox One,Washington D.C.,5,249,1245
43495,Surface Book,Dallas,3,1499,4497
43370,Surface Book,Tampa,2,1499,2998
43298,Surface Pro 4,Washington D.C.,5,899,4495
42838,Surface Book,Dallas,5,1499,7495
43659,Xbox One S,Dallas,3,299,897
43474,Xbox One S,Tampa,2,299,598
43752,Surface Book,Washington D.C.,5,1499,7495
43554,Surface Book,Dallas,4,1499,5996
43562,Surface Book,Atlanta,3,1499,4497
43175,Surface Book,Washington D.C.,2,1499,2998
43041,Surface Studio,Atlanta,5,2999,14995
43763,Xbox One,Atlanta,5,249,1245
42917,Surface Book,Miami,2,1499,2998
42813,Xbox One S,Houston,4,299,1196
43432,Surface Book,Tampa,5,1499,7495
43127,Surface Pro 4,Tampa,3,899,2697
43464,Surface Book,Houston,1,1499,1499
43241,Surface Pro 4,Washington D.C.,5,899,4495
43602,Xbox One,Washington D.C.,4,249,996
42845,Xbox One,Atlanta,3,249,747
43046,Xbox One S,Atlanta,5,299,1495
43079,Surface Pro 4,Dallas,3,899,2697
42814,Surface Pro 4,Houston,4,899,3596
43431,Surface Pro 4,Dallas,3,899,2697
43799,Surface Studio,Atlanta,2,2999,5998
43064,Surface Pro 4,Dallas,4,899,3596
42919,Xbox One,Atlanta,3,249,747
43266,Surface Book,Miami,1,1499,1499
43579,Surface Pro 4,Miami,3,899,2697
43129,Surface Pro 4,Dallas,3,899,2697
43207,Xbox One,Miami,5,249,1245
42741,Surface Book,Houston,2,1499,2998
43066,Xbox One S,Tampa,5,299,1495
43060,Surface Pro 4,Dallas,3,899,2697
42857,Xbox One S,Houston,5,299,1495
43728,Surface Pro 4,Miami,5,899,4495
43574,Xbox One S,Tampa,3,299,897
43421,Xbox One,Dallas,4,249,996
43720,Surface Studio,Miami,3,2999,8997
43445,Xbox One,Dallas,3,249,747
43812,Surface Book,Washington D.C.,4,1499,5996
43790,Surface Pro 4,Atlanta,4,899,3596
43120,Surface Studio,Miami,1,2999,2999
43258,Surface Studio,Dallas,1,2999,2999
42896,Surface Studio,Houston,3,2999,8997
43163,Xbox One,Washington D.C.,2,249,498
43350,Surface Studio,Atlanta,1,2999,2999
43516,Xbox One S,Tampa,1,299,299
43783,Surface Book,Atlanta,4,1499,5996
42956,Surface Pro 4,Atlanta,1,899,899
43758,Surface Studio,Tampa,1,2999,2999
42945,Xbox One S,Tampa,5,299,1495
42909,Surface Studio,Houston,1,2999,2999
43587,Surface Pro 4,Miami,3,899,2697
42991,Xbox One S,Dallas,4,299,1196
43343,Surface Pro 4,Tampa,1,899,899
43006,Xbox One,Houston,1,249,249
42981,Surface Pro 4,Washington D.C.,1,899,899
42891,Surface Studio,Washington D.C.,4,2999,11996
43005,Surface Studio,Houston,3,2999,8997
43772,Surface Pro 4,Dallas,4,899,3596
43100,Xbox One S,Washington D.C.,2,299,598
43118,Surface Pro 4,Washington D.C.,4,899,3596
42967,Surface Studio,Atlanta,2,2999,5998
43137,Surface Pro 4,Dallas,1,899,899
43396,Surface Studio,Dallas,2,2999,5998
43563,Surface Studio,Tampa,1,2999,2999
42853,Surface Pro 4,Dallas,1,899,899
42745,Surface Studio,Miami,5,2999,14995
43711,Surface Pro 4,Miami,3,899,2697
43425,Xbox One S,Tampa,3,299,897
42942,Surface Pro 4,Houston,3,899,2697
43220,Xbox One S,Miami,2,299,598
42861,Xbox One,Miami,1,249,249
43634,Xbox One S,Tampa,4,299,1196
42835,Surface Book,Tampa,4,1499,5996
43251,Surface Pro 4,Atlanta,5,899,4495
43472,Xbox One S,Dallas,3,299,897
43299,Surface Pro 4,Dallas,5,899,4495
43749,Xbox One S,Houston,2,299,598
43520,Xbox One S,Atlanta,2,299,598
43770,Surface Studio,Atlanta,4,2999,11996
43676,Xbox One S,Dallas,1,299,299
43697,Surface Book,Dallas,4,1499,5996
43107,Surface Book,Tampa,4,1499,5996
43807,Surface Book,Dallas,3,1499,4497
43332,Surface Book,Dallas,1,1499,1499
43014,Xbox One,Atlanta,3,249,747
42740,Xbox One S,Washington D.C.,5,299,1495
42831,Surface Pro 4,Atlanta,1,899,899
42930,Surface Book,Houston,5,1499,7495
43814,Xbox One,Washington D.C.,1,249,249
43410,Xbox One S,Tampa,5,299,1495
43776,Xbox One,Dallas,3,249,747
43346,Surface Pro 4,Atlanta,5,899,4495
43196,Surface Pro 4,Atlanta,5,899,4495
43543,Xbox One,Atlanta,2,249,498
42830,Surface Book,Miami,4,1499,5996
43710,Surface Pro 4,Dallas,1,899,899
43307,Xbox One,Dallas,2,249,498
43116,Xbox One S,Dallas,1,299,299
43215,Surface Pro 4,Washington D.C.,4,899,3596
42835,Surface Book,Atlanta,5,1499,7495
43693,Xbox One S,Dallas,5,299,1495
42763,Xbox One S,Houston,1,299,299
43247,Xbox One,Tampa,5,249,1245
42917,Xbox One S,Miami,2,299,598
42744,Xbox One,Dallas,2,249,498
42955,Surface Book,Dallas,3,1499,4497
43304,Surface Book,Houston,2,1499,2998
43357,Surface Studio,Dallas,4,2999,11996
43689,Xbox One,Dallas,5,249,1245
42872,Xbox One S,Dallas,3,299,897
42843,Surface Studio,Miami,3,2999,8997
43091,Xbox One,Dallas,2,249,498
43779,Xbox One S,Washington D.C.,2,299,598
43605,Xbox One S,Washington D.C.,2,299,598
42836,Surface Studio,Washington D.C.,3,2999,8997
43635,Surface Studio,Miami,1,2999,2999
43409,Surface Studio,Houston,5,2999,14995
43623,Xbox One,Washington D.C.,5,249,1245
43809,Surface Pro 4,Dallas,1,899,899
42915,Xbox One S,Miami,1,299,299
43611,Surface Studio,Washington D.C.,4,2999,11996
43186,Surface Studio,Atlanta,4,2999,11996
43647,Xbox One S,Washington D.C.,2,299,598
42925,Xbox One S,Houston,5,299,1495
43092,Xbox One S,Dallas,5,299,1495
43276,Surface Book,Atlanta,4,1499,5996
43225,Surface Book,Washington D.C.,1,1499,1499
43496,Xbox One,Miami,2,249,498
43490,Surface Studio,Dallas,5,2999,14995
43533,Surface Book,Dallas,5,1499,7495
43067,Xbox One,Dallas,4,249,996
43181,Xbox One,Atlanta,1,249,249
42905,Surface Studio,Dallas,2,2999,5998
43441,Surface Pro 4,Atlanta,1,899,899
42742,Xbox One,Miami,5,249,1245
43107,Xbox One,Miami,2,249,498
43541,Surface Studio,Washington D.C.,2,2999,5998
42800,Surface Book,Tampa,1,1499,1499
43733,Surface Pro 4,Miami,1,899,899
43081,Surface Studio,Tampa,5,2999,14995
43645,Xbox One,Miami,2,249,498
43026,Surface Pro 4,Miami,1,899,899
43355,Surface Pro 4,Miami,2,899,1798
43014,Surface Book,Atlanta,2,1499,2998
43466,Xbox One S,Dallas,3,299,897
43225,Surface Studio,Tampa,2,2999,5998
42982,Surface Studio,Houston,3,2999,8997
43609,Xbox One,Dallas,4,249,996
43111,Surface Book,Miami,2,1499,2998
42954,Surface Book,Atlanta,5,1499,7495
42794,Surface Pro 4,Houston,5,899,4495
43075,Xbox One S,Dallas,4,299,1196
42911,Surface Book,Houston,5,1499,7495
42966,Xbox One S,Tampa,4,299,1196
43071,Surface Studio,Washington D.C.,1,2999,2999
43374,Xbox One S,Dallas,1,299,299
43595,Surface Pro 4,Miami,2,899,1798
43147,Xbox One,Atlanta,1,249,249
43658,Xbox One S,Dallas,5,299,1495
43273,Xbox One,Washington D.C.,4,249,996
43023,Xbox One,Dallas,3,249,747
43722,Surface Studio,Dallas,1,2999,2999
42938,Surface Book,Dallas,4,1499,5996
43610,Surface Pro 4,Tampa,3,899,2697
43413,Surface Pro 4,Dallas,4,899,3596
43460,Surface Studio,Dallas,1,2999,2999
43259,Xbox One S,Miami,1,299,299
43048,Xbox One,Tampa,2,249,498
43780,Surface Pro 4,Washington D.C.,4,899,3596
43722,Xbox One S,Dallas,4,299,1196
43610,Xbox One,Tampa,4,249,996
43396,Xbox One S,Atlanta,4,299,1196
43733,Surface Studio,Dallas,4,2999,11996
43737,Surface Book,Washington D.C.,5,1499,7495
42994,Xbox One S,Washington D.C.,2,299,598
43794,Surface Pro 4,Washington D.C.,1,899,899
43630,Surface Pro 4,Washington D.C.,3,899,2697
42935,Xbox One S,Atlanta,1,299,299
42912,Xbox One S,Washington D.C.,5,299,1495
43016,Surface Pro 4,Tampa,3,899,2697
43351,Surface Pro 4,Atlanta,1,899,899
42934,Surface Studio,Dallas,3,2999,8997
42830,Xbox One,Miami,5,249,1245
43406,Surface Book,Washington D.C.,5,1499,7495
43326,Xbox One,Tampa,1,249,249
43644,Surface Pro 4,Tampa,5,899,4495
42966,Surface Book,Tampa,1,1499,1499
43672,Surface Book,Miami,1,1499,1499
42802,Xbox One,Houston,5,249,1245
43169,Surface Studio,Miami,3,2999,8997
43714,Xbox One,Tampa,2,249,498
43698,Xbox One S,Tampa,3,299,897
43074,Surface Book,Miami,1,1499,1499
43582,Xbox One,Tampa,2,249,498
43141,Surface Pro 4,Washington D.C.,4,899,3596
42913,Surface Book,Miami,2,1499,2998
43061,Xbox One S,Tampa,5,299,1495
43239,Surface Studio,Washington D.C.,5,2999,14995
43744,Surface Studio,Miami,4,2999,11996
42985,Surface Studio,Houston,1,2999,2999
43155,Xbox One S,Washington D.C.,5,299,1495
42822,Surface Pro 4,Miami,5,899,4495
42736,Xbox One S,Washington D.C.,3,299,897
43478,Surface Studio,Atlanta,5,2999,14995
43048,Xbox One,Tampa,5,249,1245
43821,Surface Studio,Atlanta,3,2999,8997
42971,Surface Studio,Houston,2,2999,5998
43819,Xbox One S,Dallas,5,299,1495
43265,Surface Pro 4,Miami,1,899,899
43009,Surface Pro 4,Miami,1,899,899
42739,Surface Pro 4,Miami,3,899,2697
43359,Xbox One S,Miami,3,299,897
43343,Xbox One,Washington D.C.,5,249,1245
43440,Surface Studio,Washington D.C.,2,2999,5998
43823,Xbox One S,Houston,4,299,1196
43288,Surface Studio,Atlanta,1,2999,2999
42874,Xbox One S,Tampa,5,299,1495
42786,Surface Pro 4,Houston,3,899,2697
43793,Xbox One S,Dallas,4,299,1196
42875,Xbox One,Houston,1,249,249
42825,Xbox One S,Tampa,1,299,299
43357,Surface Pro 4,Tampa,5,899,4495
42739,Surface Book,Washington D.C.,2,1499,2998
43117,Xbox One S,Washington D.C.,4,299,1196
42892,Xbox One S,Washington D.C.,3,299,897
43665,Xbox One S,Miami,1,299,299
43204,Surface Studio,Tampa,3,2999,8997
43092,Xbox One S,Washington D.C.,2,299,598
43269,Surface Book,Miami,5,1499,7495
42781,Xbox One S,Dallas,3,299,897
43664,Xbox One S,Dallas,2,299,598
43460,Surface Studio,Tampa,1,2999,2999
42831,Xbox One,Miami,2,249,498
43213,Surface Book,Tampa,4,1499,5996
43583,Surface Studio,Atlanta,4,2999,11996
43780,Surface Pro 4,Houston,5,899,4495
43445,Surface Studio,Dallas,1,2999,2999
43807,Surface Studio,Tampa,3,2999,8997
43407,Xbox One,Atlanta,5,249,1245
42836,Xbox One S,Washington D.C.,2,299,598
43216,Xbox One S,Dallas,1,299,299
43049,Surface Book,Tampa,4,1499,5996
43040,Xbox One,Atlanta,3,249,747
43207,Xbox One S,Dallas,3,299,897
43458,Xbox One,Dallas,2,249,498
43537,Surface Pro 4,Miami,2,899,1798
43224,Surface Book,Miami,3,1499,4497
43479,Surface Studio,Tampa,4,2999,11996
42811,Surface Book,Houston,1,1499,1499
43729,Surface Book,Atlanta,3,1499,4497
43668,Surface Book,Atlanta,5,1499,7495
43078,Surface Book,Miami,1,1499,1499
43526,Xbox One S,Tampa,4,299,1196
42929,Xbox One S,Houston,1,299,299
43092,Surface Pro 4,Miami,1,899,899
43021,Xbox One S,Miami,3,299,897
42971,Surface Studio,Atlanta,2,2999,5998
43131,Surface Pro 4,Houston,3,899,2697
43070,Surface Pro 4,Miami,4,899,3596
43373,Xbox One,Houston,3,249,747
43820,Xbox One,Atlanta,2,249,498
43438,Surface Pro 4,Dallas,3,899,2697
43679,Surface Studio,Houston,1,2999,2999
42835,Surface Book,Tampa,4,1499,5996
43788,Surface Pro 4,Dallas,1,899,899
42785,Surface Studio,Miami,2,2999,5998
43186,Xbox One S,Atlanta,3,299,897
43178,Xbox One S,Houston,5,299,1495
42971,Xbox One,Washington D.C.,1,249,249
43031,Xbox One,Washington D.C.,3,249,747
43510,Xbox One,Dallas,1,249,249
42922,Xbox One S,Atlanta,5,299,1495
42998,Xbox One S,Tampa,2,299,598
42813,Surface Book,Houston,1,1499,1499
43521,Xbox One,Miami,2,249,498
43447,Surface Pro 4,Tampa,5,899,4495
43629,Surface Book,Miami,1,1499,1499
43670,Surface Pro 4,Tampa,5,899,4495
42988,Surface Pro 4,Atlanta,2,899,1798
43498,Xbox One S,Houston,4,299,1196
43673,Surface Book,Tampa,3,1499,4497
43109,Xbox One,Miami,1,249,249
43420,Xbox One S,Dallas,5,299,1495
43105,Surface Book,Dallas,1,1499,1499
43165,Surface Pro 4,Miami,2,899,1798
42759,Xbox One,Atlanta,5,249,1245
43218,Xbox One S,Houston,2,299,598
42964,Surface Studio,Tampa,5,2999,14995
43548,Xbox One S,Houston,4,299,1196
43374,Xbox One S,Washington D.C.,3,299,897
42991,Surface Studio,Atlanta,2,2999,5998
42943,Xbox One S,Washington D.C.,3,299,897
43672,Surface Pro 4,Atlanta,3,899,2697
43479,Xbox One,Miami,5,249,1245
43619,Surface Pro 4,Miami,4,899,3596
42947,Surface Studio,Miami,1,2999,2999
43560,Surface Pro 4,Dallas,4,899,3596
43322,Surface Book,Miami,4,1499,5996
43326,Surface Book,Washington D.C.,5,1499,7495
43016,Surface Book,Atlanta,2,1499,2998
42996,Xbox One,Dallas,4,249,996
43813,Xbox One,Tampa,4,249,996
43746,Xbox One S,Dallas,2,299,598
43329,Surface Studio,Houston,5,2999,14995
42765,Xbox One S,Tampa,2,299,598
43403,Xbox One S,Atlanta,1,299,299
43822,Surface Studio,Dallas,5,2999,14995
43223,Surface Pro 4,Tampa,4,899,3596
42852,Surface Book,Washington D.C.,2,1499,2998
43082,Surface Book,Atlanta,4,1499,5996
43193,Surface Pro 4,Atlanta,1,899,899
43033,Xbox One,Washington D.C.,5,249,1245
43712,Xbox One S,Tampa,3,299,897
43265,Xbox One S,Houston,3,299,897
43784,Surface Book,Washington D.C.,3,1499,4497
43197,Surface Pro 4,Tampa,5,899,4495
43226,Xbox One,Tampa,5,249,1245
43557,Surface Studio,Miami,4,2999,11996
42837,Xbox One,Tampa,1,249,249
42872,Xbox One,Dallas,3,249,747
43712,Surface Studio,Miami,3,2999,8997
42998,Xbox One,Washington D.C.,1,249,249
43288,Surface Pro 4,Washington D.C.,2,899,1798
43799,Surface Pro 4,Houston,1,899,899
43396,Xbox One,Miami,3,249,747
43251,Xbox One S,Dallas,5,299,1495
43341,Xbox One,Washington D.C.,5,249,1245
42767,Xbox One,Dallas,3,249,747
43186,Surface Studio,Tampa,4,2999,11996
42775,Xbox One S,Washington D.C.,2,299,598
43145,Surface Book,Washington D.C.,1,1499,1499
42748,Surface Pro 4,Atlanta,2,899,1798
43281,Surface Studio,Washington D.C.,5,2999,14995
43415,Surface Pro 4,Houston,2,899,1798
43196,Xbox One,Washington D.C.,5,249,1245
43481,Xbox One,Atlanta,3,249,747
42804,Surface Studio,Dallas,2,2999,5998
43088,Surface Pro 4,Houston,4,899,3596
42772,Xbox One S,Washington D.C.,4,299,1196
43278,Surface Book,Atlanta,1,1499,1499
43445,Surface Book,Atlanta,1,1499,1499
42748,Surface Studio,Atlanta,5,2999,14995
43254,Surface Studio,Miami,1,2999,2999
43039,Surface Book,Miami,1,1499,1499
43543,Surface Studio,Miami,4,2999,11996
43462,Surface Studio,Houston,1,2999,2999
43222,Xbox One S,Miami,5,299,1495
42912,Surface Pro 4,Miami,3,899,2697
43179,Surface Book,Tampa,1,1499,1499
43744,Surface Studio,Miami,4,2999,11996
43726,Surface Book,Atlanta,3,1499,4497
42958,Surface Pro 4,Washington D.C.,5,899,4495
43262,Surface Pro 4,Dallas,5,899,4495
43139,Xbox One,Washington D.C.,4,249,996
43109,Surface Book,Atlanta,1,1499,1499
43050,Surface Pro 4,Dallas,5,899,4495
42791,Xbox One,Dallas,2,249,498
43778,Surface Studio,Houston,5,2999,14995
43034,Surface Studio,Dallas,2,2999,5998
43622,Surface Studio,Washington D.C.,2,2999,5998
42801,Surface Pro 4,Dallas,5,899,4495
42754,Surface Studio,Miami,5,2999,14995
43662,Xbox One,Houston,2,249,498
43071,Surface Pro 4,Miami,2,899,1798
