Date	Item	Store	Units Sold	Unit Price	Sales Amount
43010	Xbox One	San Diego	3	249	747
43435	Xbox One S	Seattle	5	299	1495
43223	Xbox One	Los Angeles	4	249	996
43025	Surface Pro 4	San Francisco	5	899	4495
43641	Surface Pro 4	San Diego	2	899	1798
43487	Xbox One	Los Angeles	5	249	1245
43231	Surface Pro 4	Los Angeles	1	899	899
42797	Surface Book	Los Angeles	3	1499	4497
42928	Xbox One S	Seattle	2	299	598
43772	Surface Book	Seattle	5	1499	7495
42862	Xbox One	Phoenix	4	249	996
43813	Xbox One	San Diego	4	249	996
42828	Surface Studio	Seattle	3	2999	8997
43555	Surface Pro 4	Los Angeles	5	899	4495
42896	Surface Studio	Phoenix	5	2999	14995
43078	Xbox One S	Los Angeles	2	299	598
42783	Surface Pro 4	Los Angeles	1	899	899
42826	Xbox One	San Francisco	2	249	498
42970	Surface Studio	Seattle	4	2999	11996
43059	Surface Book	San Francisco	2	1499	2998
42968	Surface Book	San Diego	4	1499	5996
43112	Surface Studio	Phoenix	1	2999	2999
42952	Surface Studio	Los Angeles	5	2999	14995
43424	Surface Pro 4	San Diego	2	899	1798
43328	Surface Pro 4	San Francisco	1	899	899
43252	Surface Book	Seattle	3	1499	4497
43349	Xbox One S	San Francisco	5	299	1495
42943	Surface Studio	San Diego	1	2999	2999
43297	Surface Pro 4	Los Angeles	3	899	2697
43259	Xbox One	Seattle	5	249	1245
43393	Surface Pro 4	San Francisco	2	899	1798
43162	Surface Pro 4	San Diego	2	899	1798
43684	Xbox One S	San Diego	5	299	1495
43771	Xbox One	San Francisco	5	249	1245
43046	Surface Book	San Diego	3	1499	4497
43426	Surface Pro 4	Los Angeles	3	899	2697
43059	Surface Pro 4	San Diego	1	899	899
43801	Xbox One S	Phoenix	1	299	299
42815	Xbox One	Phoenix	3	249	747
43161	Xbox One S	San Francisco	1	299	299
43690	Surface Studio	Seattle	1	2999	2999
43049	Xbox One	Seattle	3	249	747
42921	Surface Pro 4	Los Angeles	4	899	3596
42900	Surface Studio	San Diego	3	2999	8997
42935	Surface Book	San Francisco	1	1499	1499
42934	Surface Pro 4	San Francisco	2	899	1798
43105	Surface Studio	San Francisco	2	2999	5998
43054	Xbox One S	San Diego	1	299	299
42870	Surface Pro 4	Los Angeles	3	899	2697
43515	Xbox One S	Los Angeles	4	299	1196
43723	Surface Book	Los Angeles	2	1499	2998
43775	Xbox One S	San Diego	5	299	1495
43111	Surface Book	Los Angeles	4	1499	5996
43321	Surface Pro 4	San Francisco	5	899	4495
43047	Xbox One S	Los Angeles	5	299	1495
43659	Surface Pro 4	San Diego	3	899	2697
42784	Surface Studio	San Francisco	5	2999	14995
43294	Surface Studio	San Francisco	5	2999	14995
43644	Xbox One S	Los Angeles	1	299	299
42743	Surface Pro 4	Seattle	2	899	1798
43387	Surface Book	Seattle	3	1499	4497
43525	Surface Pro 4	San Francisco	5	899	4495
43085	Surface Pro 4	San Francisco	1	899	899
43423	Surface Pro 4	San Diego	2	899	1798
43443	Surface Studio	San Francisco	1	2999	2999
43064	Xbox One S	Phoenix	2	299	598
43091	Surface Book	Los Angeles	3	1499	4497
42804	Xbox One S	San Francisco	5	299	1495
43298	Xbox One	Seattle	3	249	747
43115	Xbox One	San Diego	5	249	1245
43761	Surface Pro 4	Los Angeles	1	899	899
42975	Xbox One S	Phoenix	4	299	1196
43473	Xbox One S	Phoenix	5	299	1495
42802	Surface Pro 4	Seattle	3	899	2697
42853	Surface Pro 4	San Francisco	3	899	2697
43341	Surface Studio	San Francisco	2	2999	5998
43734	Surface Book	Phoenix	3	1499	4497
43679	Surface Book	San Francisco	5	1499	7495
42831	Xbox One S	San Francisco	5	299	1495
43001	Surface Studio	San Francisco	1	2999	2999
43596	Surface Studio	Seattle	5	2999	14995
43091	Surface Pro 4	San Diego	5	899	4495
43254	Xbox One	Phoenix	1	249	249
43332	Xbox One S	Phoenix	3	299	897
43719	Surface Pro 4	Phoenix	2	899	1798
43330	Xbox One	San Diego	5	249	1245
43376	Xbox One S	San Diego	4	299	1196
43302	Xbox One	Phoenix	4	249	996
43789	Surface Studio	San Diego	1	2999	2999
43126	Surface Book	Los Angeles	1	1499	1499
43041	Surface Pro 4	Phoenix	1	899	899
43644	Xbox One	Los Angeles	3	249	747
42998	Xbox One	San Francisco	4	249	996
43217	Surface Book	San Francisco	1	1499	1499
42906	Surface Pro 4	Seattle	4	899	3596
43408	Surface Book	San Diego	2	1499	2998
42993	Surface Studio	San Francisco	4	2999	11996
43563	Xbox One S	Phoenix	5	299	1495
43318	Surface Book	Seattle	4	1499	5996
43035	Xbox One S	Los Angeles	3	299	897
43636	Xbox One	Phoenix	2	249	498
42970	Xbox One S	Los Angeles	2	299	598
43565	Xbox One S	Phoenix	3	299	897
42864	Surface Pro 4	San Diego	3	899	2697
42907	Surface Pro 4	San Francisco	2	899	1798
43216	Surface Book	Phoenix	2	1499	2998
43088	Xbox One S	San Francisco	5	299	1495
42950	Surface Pro 4	Seattle	4	899	3596
43232	Surface Studio	San Francisco	5	2999	14995
42771	Xbox One S	Seattle	5	299	1495
43753	Surface Pro 4	San Francisco	5	899	4495
43250	Xbox One S	San Francisco	3	299	897
43711	Xbox One	San Diego	1	249	249
43595	Surface Book	San Diego	2	1499	2998
43777	Surface Pro 4	San Diego	3	899	2697
43165	Xbox One S	Los Angeles	3	299	897
42988	Xbox One	Los Angeles	2	249	498
43333	Surface Studio	San Francisco	1	2999	2999
43303	Xbox One S	Los Angeles	4	299	1196
43230	Xbox One S	Seattle	5	299	1495
43279	Surface Book	San Diego	1	1499	1499
42789	Surface Pro 4	San Diego	4	899	3596
43735	Surface Pro 4	San Diego	3	899	2697
43336	Surface Studio	San Francisco	1	2999	2999
43130	Surface Pro 4	San Francisco	2	899	1798
43044	Surface Pro 4	Seattle	2	899	1798
42763	Surface Studio	Seattle	5	2999	14995
43077	Surface Book	Los Angeles	5	1499	7495
42930	Xbox One S	Seattle	2	299	598
43216	Xbox One	Phoenix	1	249	249
43131	Surface Book	Seattle	3	1499	4497
43142	Xbox One S	San Francisco	1	299	299
43068	Xbox One S	Los Angeles	1	299	299
43750	Surface Book	Los Angeles	1	1499	1499
43540	Surface Book	Phoenix	1	1499	1499
43063	Surface Studio	San Diego	4	2999	11996
43048	Surface Studio	San Francisco	4	2999	11996
42929	Xbox One S	Los Angeles	5	299	1495
43739	Xbox One S	Seattle	3	299	897
43172	Surface Pro 4	San Diego	1	899	899
43826	Xbox One	Los Angeles	1	249	249
43526	Xbox One	Seattle	4	249	996
43500	Xbox One	Seattle	1	249	249
42948	Surface Studio	Seattle	4	2999	11996
42812	Xbox One	Phoenix	3	249	747
43422	Surface Book	Phoenix	2	1499	2998
43160	Surface Book	San Diego	1	1499	1499
43665	Surface Pro 4	Los Angeles	2	899	1798
43153	Xbox One	San Diego	3	249	747
42851	Xbox One	San Francisco	4	249	996
42842	Surface Studio	Seattle	1	2999	2999
43566	Xbox One S	Seattle	2	299	598
43689	Xbox One	Seattle	5	249	1245
43694	Surface Book	Los Angeles	5	1499	7495
42745	Xbox One S	San Francisco	3	299	897
43403	Xbox One	San Francisco	5	249	1245
43480	Xbox One S	San Diego	4	299	1196
42935	Xbox One S	San Francisco	5	299	1495
43613	Surface Pro 4	San Diego	3	899	2697
43152	Surface Pro 4	Seattle	2	899	1798
43477	Surface Pro 4	San Francisco	1	899	899
43366	Surface Book	Seattle	3	1499	4497
42960	Xbox One S	San Francisco	2	299	598
42817	Xbox One	Phoenix	4	249	996
43242	Xbox One S	San Francisco	2	299	598
43103	Surface Book	San Francisco	4	1499	5996
42856	Surface Book	Los Angeles	4	1499	5996
43500	Surface Book	San Francisco	5	1499	7495
43528	Xbox One	Seattle	4	249	996
43446	Surface Studio	San Diego	4	2999	11996
43812	Surface Studio	San Francisco	2	2999	5998
43048	Surface Book	San Francisco	2	1499	2998
43394	Xbox One	San Diego	4	249	996
43168	Surface Studio	Los Angeles	2	2999	5998
43544	Surface Pro 4	San Diego	2	899	1798
43339	Xbox One	Los Angeles	2	249	498
43798	Surface Book	San Francisco	3	1499	4497
42916	Xbox One	Los Angeles	5	249	1245
43802	Surface Book	Los Angeles	1	1499	1499
43088	Surface Studio	Seattle	2	2999	5998
43478	Xbox One S	San Diego	5	299	1495
43527	Surface Book	San Francisco	5	1499	7495
42881	Xbox One	Phoenix	5	249	1245
42816	Xbox One S	Los Angeles	4	299	1196
43625	Surface Pro 4	Phoenix	2	899	1798
43816	Surface Pro 4	San Francisco	1	899	899
43652	Xbox One	Phoenix	1	249	249
43180	Xbox One S	San Diego	3	299	897
43136	Surface Pro 4	San Diego	2	899	1798
43333	Xbox One	Los Angeles	5	249	1245
43527	Xbox One	Los Angeles	3	249	747
42903	Xbox One S	San Francisco	1	299	299
43379	Surface Studio	Phoenix	2	2999	5998
42998	Surface Pro 4	Phoenix	2	899	1798
43344	Surface Studio	San Diego	3	2999	8997
42871	Surface Pro 4	Los Angeles	4	899	3596
43741	Surface Studio	Phoenix	4	2999	11996
43766	Xbox One S	Phoenix	1	299	299
43797	Surface Book	San Diego	4	1499	5996
43334	Surface Studio	Phoenix	2	2999	5998
43294	Surface Pro 4	San Francisco	3	899	2697
43427	Surface Pro 4	San Diego	1	899	899
42940	Surface Pro 4	San Diego	3	899	2697
43825	Surface Studio	Los Angeles	2	2999	5998
43466	Xbox One S	Seattle	1	299	299
43623	Xbox One	San Diego	1	249	249
43328	Surface Studio	Phoenix	2	2999	5998
43249	Surface Pro 4	San Diego	3	899	2697
43518	Surface Studio	Phoenix	4	2999	11996
43422	Xbox One S	San Francisco	5	299	1495
43051	Xbox One	Phoenix	2	249	498
42740	Surface Book	San Diego	2	1499	2998
43420	Surface Studio	Los Angeles	3	2999	8997
42787	Surface Book	Phoenix	2	1499	2998
43326	Surface Studio	Phoenix	5	2999	14995
43587	Surface Studio	San Francisco	5	2999	14995
43431	Surface Pro 4	San Diego	3	899	2697
42779	Surface Studio	Phoenix	3	2999	8997
42809	Surface Book	San Diego	4	1499	5996
43376	Xbox One S	Seattle	3	299	897
43756	Surface Pro 4	Los Angeles	3	899	2697
43180	Xbox One S	Seattle	5	299	1495
43007	Surface Pro 4	Los Angeles	1	899	899
43238	Surface Pro 4	Phoenix	2	899	1798
43201	Xbox One	Los Angeles	2	249	498
43179	Xbox One	San Diego	5	249	1245
43495	Xbox One	Seattle	1	249	249
42751	Surface Pro 4	Phoenix	1	899	899
43155	Xbox One S	San Francisco	2	299	598
42757	Surface Pro 4	Seattle	2	899	1798
43113	Surface Studio	Phoenix	2	2999	5998
43363	Surface Pro 4	Phoenix	3	899	2697
43071	Surface Studio	Los Angeles	4	2999	11996
43412	Surface Studio	Phoenix	3	2999	8997
43359	Xbox One S	Phoenix	1	299	299
43179	Surface Pro 4	Los Angeles	2	899	1798
43219	Surface Pro 4	Los Angeles	5	899	4495
43515	Surface Studio	San Diego	2	2999	5998
43226	Surface Pro 4	Los Angeles	4	899	3596
42908	Surface Book	Los Angeles	3	1499	4497
43799	Xbox One S	Phoenix	2	299	598
43358	Xbox One	San Francisco	5	249	1245
42881	Surface Studio	San Diego	5	2999	14995
42849	Surface Pro 4	San Diego	4	899	3596
42784	Surface Pro 4	San Diego	1	899	899
43464	Xbox One	Phoenix	2	249	498
43387	Surface Studio	San Francisco	3	2999	8997
42776	Xbox One	Los Angeles	1	249	249
43310	Surface Pro 4	San Diego	4	899	3596
43013	Surface Pro 4	San Francisco	1	899	899
42853	Surface Book	San Francisco	5	1499	7495
43765	Surface Studio	Phoenix	3	2999	8997
43465	Surface Pro 4	Seattle	1	899	899
43796	Xbox One	San Diego	1	249	249
43652	Xbox One S	San Francisco	3	299	897
43064	Surface Book	San Diego	2	1499	2998
43516	Surface Studio	Phoenix	3	2999	8997
43209	Surface Studio	Los Angeles	2	2999	5998
43186	Surface Studio	San Diego	4	2999	11996
43519	Surface Studio	Seattle	5	2999	14995
42764	Surface Pro 4	San Francisco	4	899	3596
43191	Surface Book	Seattle	5	1499	7495
43304	Surface Studio	Phoenix	3	2999	8997
43674	Xbox One S	Seattle	2	299	598
43475	Surface Book	San Diego	4	1499	5996
43162	Surface Book	San Diego	1	1499	1499
43392	Xbox One	Los Angeles	3	249	747
43499	Xbox One	Seattle	1	249	249
43343	Xbox One S	Phoenix	5	299	1495
43642	Surface Pro 4	San Diego	4	899	3596
43318	Xbox One	San Francisco	1	249	249
43210	Surface Pro 4	San Francisco	5	899	4495
43751	Xbox One S	Los Angeles	1	299	299
43214	Xbox One S	San Francisco	5	299	1495
42959	Surface Book	San Diego	1	1499	1499
42821	Xbox One	Phoenix	4	249	996
42941	Xbox One	Seattle	4	249	996
43036	Surface Studio	Los Angeles	3	2999	8997
43537	Xbox One S	Seattle	4	299	1196
43166	Surface Studio	San Francisco	1	2999	2999
43586	Xbox One	Seattle	4	249	996
43324	Surface Book	San Diego	1	1499	1499
43082	Surface Pro 4	Phoenix	3	899	2697
43187	Xbox One S	San Diego	3	299	897
43036	Xbox One	San Francisco	3	249	747
43751	Surface Pro 4	San Francisco	3	899	2697
43014	Xbox One	San Diego	1	249	249
43502	Surface Book	San Diego	3	1499	4497
42831	Surface Studio	Seattle	2	2999	5998
43208	Xbox One S	Phoenix	1	299	299
43288	Surface Book	San Diego	2	1499	2998
43597	Surface Studio	San Francisco	3	2999	8997
42912	Surface Pro 4	San Francisco	1	899	899
42931	Surface Pro 4	Phoenix	5	899	4495
43370	Surface Pro 4	Phoenix	1	899	899
43538	Surface Book	Seattle	2	1499	2998
43597	Xbox One	Phoenix	3	249	747
42759	Surface Pro 4	Seattle	1	899	899
43068	Surface Studio	Phoenix	1	2999	2999
42789	Xbox One S	Los Angeles	5	299	1495
42939	Xbox One S	Los Angeles	2	299	598
43379	Surface Pro 4	San Diego	5	899	4495
43790	Xbox One S	San Diego	3	299	897
43020	Surface Book	San Diego	2	1499	2998
43633	Xbox One	Seattle	4	249	996
43690	Surface Pro 4	Seattle	4	899	3596
43758	Surface Pro 4	Seattle	1	899	899
43642	Xbox One	Seattle	1	249	249
43279	Xbox One S	Los Angeles	5	299	1495
43160	Xbox One	Phoenix	5	249	1245
42989	Xbox One S	Seattle	4	299	1196
43435	Surface Pro 4	Seattle	3	899	2697
43041	Surface Book	San Francisco	4	1499	5996
43586	Xbox One S	San Diego	1	299	299
43544	Xbox One S	Phoenix	2	299	598
43089	Xbox One S	San Francisco	2	299	598
43772	Xbox One S	Phoenix	1	299	299
43451	Surface Book	Phoenix	3	1499	4497
43534	Xbox One	Seattle	3	249	747
43236	Xbox One	Los Angeles	5	249	1245
43050	Surface Pro 4	Phoenix	5	899	4495
42888	Surface Book	San Diego	5	1499	7495
42813	Xbox One	San Francisco	5	249	1245
43491	Surface Book	Seattle	3	1499	4497
43748	Surface Pro 4	Seattle	4	899	3596
42907	Surface Book	Los Angeles	1	1499	1499
43432	Xbox One	San Francisco	4	249	996
42928	Surface Book	Seattle	5	1499	7495
43575	Surface Pro 4	San Diego	4	899	3596
43560	Surface Pro 4	San Francisco	2	899	1798
42923	Surface Studio	San Diego	4	2999	11996
43721	Surface Studio	San Francisco	1	2999	2999
43740	Surface Book	Los Angeles	2	1499	2998
43471	Xbox One	Phoenix	5	249	1245
43702	Surface Studio	San Francisco	1	2999	2999
43698	Surface Book	Los Angeles	1	1499	1499
43366	Surface Book	Seattle	5	1499	7495
43477	Surface Book	San Diego	4	1499	5996
43029	Xbox One	Los Angeles	2	249	498
42980	Xbox One	Seattle	4	249	996
43362	Xbox One S	Los Angeles	5	299	1495
43010	Xbox One	San Francisco	1	249	249
43369	Xbox One S	Seattle	2	299	598
43346	Xbox One S	Seattle	4	299	1196
42942	Xbox One S	San Francisco	5	299	1495
43256	Surface Book	Seattle	3	1499	4497
43219	Surface Studio	Phoenix	2	2999	5998
42752	Xbox One	Seattle	2	249	498
43067	Xbox One S	Seattle	3	299	897
43267	Xbox One	San Diego	4	249	996
43778	Xbox One	Seattle	3	249	747
43094	Xbox One	Seattle	1	249	249
42998	Surface Studio	Phoenix	2	2999	5998
43675	Xbox One S	Phoenix	3	299	897
43116	Xbox One	Phoenix	4	249	996
43549	Xbox One	San Francisco	4	249	996
43526	Surface Book	San Diego	2	1499	2998
43057	Xbox One S	San Diego	5	299	1495
43222	Xbox One	San Francisco	3	249	747
43530	Xbox One S	Los Angeles	4	299	1196
43493	Surface Studio	San Francisco	2	2999	5998
43426	Surface Pro 4	Phoenix	3	899	2697
43564	Surface Pro 4	Los Angeles	2	899	1798
43499	Surface Pro 4	Phoenix	5	899	4495
43495	Surface Studio	Los Angeles	4	2999	11996
42932	Surface Pro 4	Phoenix	1	899	899
43373	Xbox One S	Los Angeles	4	299	1196
43707	Surface Studio	Los Angeles	2	2999	5998
43557	Surface Pro 4	Phoenix	3	899	2697
43327	Xbox One	San Diego	3	249	747
43521	Xbox One S	San Diego	2	299	598
43216	Surface Studio	Phoenix	3	2999	8997
43503	Surface Studio	Seattle	5	2999	14995
43287	Xbox One S	Phoenix	2	299	598
43242	Xbox One	Seattle	5	249	1245
43454	Xbox One S	Phoenix	4	299	1196
43128	Xbox One	Seattle	2	249	498
43175	Surface Pro 4	San Francisco	1	899	899
43367	Surface Pro 4	Seattle	2	899	1798
43302	Xbox One	San Francisco	5	249	1245
42740	Xbox One	San Francisco	3	249	747
43089	Xbox One	Phoenix	2	249	498
43467	Xbox One S	Seattle	4	299	1196
43615	Surface Studio	Seattle	5	2999	14995
43499	Surface Book	Phoenix	2	1499	2998
43613	Xbox One S	Phoenix	3	299	897
43105	Xbox One	Phoenix	1	249	249
43617	Surface Studio	San Diego	2	2999	5998
43647	Xbox One	San Diego	4	249	996
43332	Xbox One S	San Francisco	1	299	299
43287	Xbox One	Phoenix	1	249	249
42977	Xbox One	San Diego	3	249	747
42931	Surface Pro 4	Phoenix	1	899	899
43310	Surface Pro 4	Seattle	3	899	2697
42981	Surface Studio	San Diego	4	2999	11996
43257	Xbox One	San Francisco	4	249	996
43492	Surface Pro 4	Los Angeles	2	899	1798
43165	Surface Pro 4	San Francisco	3	899	2697
43304	Surface Studio	Los Angeles	2	2999	5998
43762	Surface Studio	Los Angeles	4	2999	11996
43300	Surface Studio	Phoenix	3	2999	8997
42878	Surface Book	Phoenix	4	1499	5996
43006	Surface Pro 4	San Diego	5	899	4495
43050	Xbox One S	Phoenix	3	299	897
43322	Surface Pro 4	Phoenix	3	899	2697
43604	Surface Studio	San Francisco	1	2999	2999
43820	Xbox One	Phoenix	2	249	498
43593	Surface Book	Seattle	1	1499	1499
42820	Xbox One	San Francisco	1	249	249
43700	Xbox One S	Phoenix	4	299	1196
43164	Xbox One S	Seattle	4	299	1196
43221	Xbox One S	Phoenix	4	299	1196
42773	Surface Book	Los Angeles	5	1499	7495
42748	Surface Book	Los Angeles	3	1499	4497
42955	Surface Pro 4	San Francisco	3	899	2697
43027	Surface Pro 4	Los Angeles	5	899	4495
43199	Surface Pro 4	San Diego	3	899	2697
43338	Xbox One	Seattle	2	249	498
43171	Surface Book	San Francisco	3	1499	4497
43432	Xbox One	Los Angeles	5	249	1245
43662	Surface Pro 4	Phoenix	3	899	2697
43090	Xbox One	San Francisco	3	249	747
43294	Surface Book	Los Angeles	1	1499	1499
43491	Surface Studio	Seattle	2	2999	5998
43403	Surface Pro 4	Los Angeles	2	899	1798
43657	Surface Book	Phoenix	4	1499	5996
43000	Surface Book	Phoenix	2	1499	2998
43572	Surface Studio	Seattle	1	2999	2999
43007	Surface Book	Seattle	4	1499	5996
42874	Surface Studio	Phoenix	3	2999	8997
43137	Xbox One	Phoenix	2	249	498
42883	Xbox One S	Phoenix	1	299	299
42802	Xbox One	San Diego	4	249	996
43274	Surface Pro 4	Seattle	4	899	3596
43650	Xbox One	Seattle	1	249	249
43759	Xbox One S	San Diego	2	299	598
43126	Xbox One S	Los Angeles	1	299	299
43553	Surface Pro 4	Seattle	2	899	1798
43162	Surface Book	Phoenix	5	1499	7495
43737	Surface Pro 4	San Diego	5	899	4495
43551	Surface Book	Phoenix	4	1499	5996
42860	Xbox One S	Los Angeles	4	299	1196
42916	Surface Pro 4	Seattle	1	899	899
42893	Surface Pro 4	San Diego	2	899	1798
42789	Xbox One	Los Angeles	2	249	498
43691	Surface Pro 4	Seattle	4	899	3596
43798	Xbox One S	San Francisco	3	299	897
42935	Xbox One S	San Francisco	1	299	299
43263	Xbox One S	San Francisco	4	299	1196
43685	Xbox One S	Los Angeles	3	299	897
42746	Xbox One	San Diego	5	249	1245
42851	Xbox One S	Los Angeles	1	299	299
43142	Surface Pro 4	Phoenix	1	899	899
43229	Surface Pro 4	Los Angeles	5	899	4495
43790	Xbox One S	San Francisco	4	299	1196
43005	Surface Pro 4	Los Angeles	1	899	899
43533	Surface Pro 4	Phoenix	1	899	899
43362	Xbox One S	San Francisco	2	299	598
43615	Surface Studio	San Diego	5	2999	14995
43211	Surface Book	San Francisco	3	1499	4497
42995	Surface Studio	Los Angeles	5	2999	14995
42992	Surface Pro 4	San Francisco	4	899	3596
43685	Surface Book	Los Angeles	2	1499	2998
43127	Xbox One	Los Angeles	1	249	249
43215	Surface Book	San Francisco	3	1499	4497
43792	Xbox One S	Seattle	2	299	598
43800	Xbox One S	Phoenix	1	299	299
42780	Xbox One	San Diego	1	249	249
43080	Surface Book	Los Angeles	3	1499	4497
43126	Xbox One	Los Angeles	1	249	249
42795	Surface Studio	Los Angeles	4	2999	11996
42865	Xbox One S	Los Angeles	5	299	1495
43301	Surface Studio	Los Angeles	4	2999	11996
43222	Surface Studio	Seattle	1	2999	2999
43705	Surface Book	San Francisco	1	1499	1499
42753	Surface Studio	San Diego	5	2999	14995
43814	Surface Pro 4	Phoenix	1	899	899
43429	Surface Studio	San Francisco	1	2999	2999
43469	Xbox One S	Phoenix	2	299	598
43106	Xbox One S	San Francisco	5	299	1495
43388	Xbox One	San Diego	2	249	498
43360	Surface Pro 4	Phoenix	3	899	2697
43017	Xbox One	Los Angeles	2	249	498
42859	Xbox One	Phoenix	1	249	249
43199	Xbox One	Los Angeles	1	249	249
43313	Xbox One S	San Diego	2	299	598
43453	Surface Book	San Diego	1	1499	1499
43410	Surface Book	Los Angeles	4	1499	5996
43826	Xbox One	Los Angeles	4	249	996
43037	Xbox One	Seattle	1	249	249
43658	Surface Pro 4	San Francisco	3	899	2697
43416	Surface Book	Phoenix	3	1499	4497
43331	Xbox One	San Diego	1	249	249
43070	Xbox One S	Phoenix	1	299	299
43453	Surface Pro 4	Seattle	3	899	2697
43177	Xbox One S	Los Angeles	4	299	1196
43158	Xbox One	Phoenix	3	249	747
42996	Surface Pro 4	San Diego	2	899	1798
43549	Surface Studio	San Diego	1	2999	2999
43112	Surface Studio	Los Angeles	1	2999	2999
42830	Xbox One S	San Francisco	2	299	598
42795	Surface Book	Phoenix	5	1499	7495
43249	Xbox One S	Phoenix	4	299	1196
43021	Xbox One	Seattle	4	249	996
42762	Surface Pro 4	San Diego	4	899	3596
43121	Surface Book	Los Angeles	3	1499	4497
43066	Surface Book	Los Angeles	5	1499	7495
43103	Xbox One S	Phoenix	3	299	897
43390	Xbox One	Los Angeles	3	249	747
43148	Surface Pro 4	San Francisco	3	899	2697
43633	Surface Pro 4	Phoenix	1	899	899
42819	Surface Studio	San Diego	5	2999	14995
43438	Surface Book	San Francisco	3	1499	4497
43683	Surface Studio	Los Angeles	1	2999	2999
43413	Surface Pro 4	San Francisco	5	899	4495
42936	Surface Pro 4	San Francisco	2	899	1798
